epoch,loss,psnr,val_loss,val_psnr
0,0.02148554101586342,18.04543113708496,0.00424104742705822,24.538877487182617
1,0.014918713830411434,19.47404670715332,0.0028656916692852974,26.462797164916992
2,0.014111418277025223,19.899057388305664,0.0028003903571516275,26.729642868041992
3,0.013632955960929394,20.133834838867188,0.00253889337182045,27.31463050842285
4,0.0134118115529418,20.235448837280273,0.0023594943340867758,27.943479537963867
5,0.013231916353106499,20.35797119140625,0.002417137613520026,27.54583740234375
6,0.013232119381427765,20.35521697998047,0.0022294954396784306,27.94994354248047
7,0.013459025882184505,20.350082397460938,0.002126826671883464,28.45188331604004
8,0.013202815316617489,20.44293785095215,0.0020418961066752672,28.369779586791992
9,0.013196386396884918,20.457849502563477,0.0022042759228497744,28.3513240814209
10,0.013089506886899471,20.505107879638672,0.0020354746375232935,28.62934684753418
11,0.012948296964168549,20.57628631591797,0.0019935101736336946,28.591629028320312
12,0.013054524548351765,20.537830352783203,0.0020425317343324423,28.349180221557617
13,0.012999042868614197,20.60063362121582,0.0019659760873764753,28.741052627563477
14,0.01305614598095417,20.541696548461914,0.0019300758140161633,28.837491989135742
15,0.012910893186926842,20.615089416503906,0.0017482596449553967,29.310819625854492
16,0.012826585210859776,20.642868041992188,0.001886170357465744,29.12071990966797
17,0.01286932360380888,20.652814865112305,0.001694906153716147,29.317514419555664
18,0.012977520935237408,20.60397720336914,0.0018501492450013757,29.296751022338867
19,0.012792476452887058,20.66990852355957,0.0019848698284476995,28.718955993652344
20,0.01279234979301691,20.700754165649414,0.0016678791726008058,29.368242263793945
21,0.012757890857756138,20.688739776611328,0.0020529674366116524,28.435836791992188
22,0.01267225295305252,20.770917892456055,0.001928567886352539,28.792428970336914
23,0.012722858227789402,20.740638732910156,0.0018768477020785213,28.78023338317871
24,0.012844695709645748,20.662132263183594,0.0018600047333166003,28.933456420898438
25,0.012802554294466972,20.70244789123535,0.0017501376569271088,29.54790496826172
26,0.012753268703818321,20.727617263793945,0.001728165429085493,29.34969139099121
27,0.012807738967239857,20.683591842651367,0.002004332607612014,28.338926315307617
28,0.01274112518876791,20.712726593017578,0.001860078889876604,29.372739791870117
29,0.012666105292737484,20.751632690429688,0.0017287451773881912,29.407699584960938
30,0.01286668237298727,20.69843101501465,0.001676621730439365,29.5024471282959
31,0.012969616800546646,20.67285919189453,0.0017257211729884148,29.393136978149414
32,0.012536819092929363,20.818981170654297,0.0018015034729614854,29.25276756286621
33,0.012693153694272041,20.774471282958984,0.0017899471567943692,29.15913200378418
34,0.012773552909493446,20.734254837036133,0.0016645807772874832,29.98114776611328
35,0.012881850823760033,20.699174880981445,0.001655652653425932,29.4609432220459
36,0.012653430923819542,20.780838012695312,0.0017417805502191186,29.316680908203125
37,0.012669730931520462,20.782381057739258,0.0018089067889377475,29.529348373413086
38,0.012500801123678684,20.875625610351562,0.0017162800068035722,29.41863250732422
39,0.01273458544164896,20.761308670043945,0.0015899715945124626,29.672943115234375
40,0.012610811740159988,20.80876350402832,0.0015359268290922046,29.785810470581055
41,0.012739613652229309,20.74964714050293,0.0017214268445968628,29.514455795288086
42,0.012717042118310928,20.80291175842285,0.0016368447104468942,29.86033821105957
43,0.01262159924954176,20.803359985351562,0.0016086352989077568,29.785436630249023
44,0.012541630305349827,20.8581600189209,0.0017019320512190461,29.609975814819336
45,0.012729745358228683,20.77897834777832,0.001937012537382543,28.946104049682617
46,0.012768943794071674,20.76751136779785,0.0018106922507286072,29.402481079101562
47,0.012739406898617744,20.777263641357422,0.0014727963134646416,30.410730361938477
48,0.0125958900898695,20.870420455932617,0.0014922249829396605,30.353981018066406
49,0.01271124742925167,20.768922805786133,0.0016618537483736873,29.86558723449707
